DateTime,Entries,UniqueIPs
1522009522,15,5120
1522016133,15,5120
1522023332,15,5120
1522044935,15,5120
1522081949,18,5120
1522088760,19,5120
1522095321,19,5120
1522111532,19,5120
1522131334,19,5120
1522171613,19,5120
1522196129,18,5120
1522199738,19,5120
1522203327,19,5120
1522216805,19,5120
1522217733,19,5120
1522224931,19,5120
1522254625,18,5120
1522257326,18,5120
1522260917,19,5120
1522268124,19,5120
1522275329,19,5120
1522282533,19,5120
1522290343,19,5120
1522340861,17,5120
1522347329,18,5120
1522354525,16,5120
1522368927,15,5120
1522370735,18,5120
1522420226,19,5120
1522428322,19,5120
1522434630,19,5120
1522440930,19,5120
1522459649,19,5120
1522460737,19,5120
1522464331,19,5120
1522469734,19,5120
1522473333,19,5120
1522484134,19,5120
1522491357,19,5120
1522492622,19,5120
1522494942,19,5120
1522496736,19,5120
1522521003,19,5120
1522527325,19,5120
1522534521,19,5120
1522536332,19,5120
1522541733,19,5120
1522548932,19,5120
1522600442,19,5120
1522602920,19,5120
1522613727,19,5120
1522620927,19,5120
1522623603,19,5120
1522628127,19,5120
1522629932,19,5120
1522631745,19,5120
1522636063,19,5120
1522649735,19,5120
1522690205,19,5120
1522692922,19,5120
1522698321,19,5120
1522700837,19,5120
1522710003,19,5120
1522714536,19,5120
1522716358,19,5120
1522725331,19,5120
1522728926,19,5120
1522744041,19,5120
1522757731,19,5120
1522774804,19,5120
1522804540,19,5120
1522822537,19,5120
1522863028,19,5120
1522863149,19,5120
1522867518,19,5120
1522932323,19,5120
1522974602,19,5120
1522982715,19,5120
1523007002,19,5120
1523017915,19,5120
1523022333,19,5120
1523024117,19,5120
1523025306,19,5120
1523027716,19,5120
1523029527,19,5120
1523031315,19,5120
1523038521,19,5120
1523045723,19,5120
1523052947,19,5120
1523054083,19,5120
1523060128,19,5120
1523061635,19,5120
1523111603,18,5120
1523115918,19,5120
1523117719,18,5120
1523124923,18,5120
1523132122,19,5120
1523139333,19,5120
1523146535,19,5120
1523166335,19,5120
1523177135,19,5120
1523208771,19,5120
1523214927,19,5120
1523232934,19,5120
1523240144,19,5120
1523256331,19,5120
1523287803,18,5120
1523377802,18,5120
1523392160,19,5120
1523398525,18,5120
1523402130,18,5120
1523405738,19,5120
1523407287,18,5120
1523478635,18,5120
1523484925,18,5120
1523492127,18,5120
1523511938,18,5120
1523550710,17,5120
1523556934,18,5120
1523561984,19,5120
1523564121,19,5120
1523568981,19,5120
1523571327,19,5120
1523572427,19,5120
1523576475,19,5120
1523579848,19,5120
1523585742,19,5120
1523594160,19,5120
1523600130,19,5120
1523607332,19,5120
1523637902,19,5120
1523641502,19,5120
1523643325,19,5120
