DateTime,Entries,UniqueIPs
1526639322,3334,3334
1526641289,3331,3331
1526643155,3327,3327
1526645081,3328,3328
1526647234,3314,3314
1526649382,3309,3309
1526651316,3308,3308
1526653247,3313,3313
1526655267,2992,2992
1526657316,3016,3016
1526659299,3019,3019
1526661161,3016,3016
1526663439,3330,3330
1526665453,3344,3344
1526667575,3345,3345
1526669533,3341,3341
1526671710,3340,3340
1526673696,3340,3340
1526675547,3317,3317
1526677468,3322,3322
1526679399,3271,3271
1526681316,3251,3251
1526683181,3254,3254
1526685471,3253,3253
1526687313,1585,1585
1526689209,1591,1591
1526691129,1596,1596
1526693051,1601,1601
1526696215,1608,1608
1526698347,1603,1603
1526700275,1547,1547
1526702197,1549,1549
1526704105,1553,1553
1526706090,1496,1496
1526707950,1495,1495
1526709891,1496,1496
1526711783,1496,1496
1526713721,1499,1499
1526715621,1505,1505
1526717579,1504,1504
1526719468,1503,1503
1526721391,1505,1505
1526723303,1512,1512
1526725221,1514,1514
1526727314,1523,1523
1526729679,1526,1526
1526731489,1531,1531
1526733557,1529,1529
1526735664,1616,1616
1526737608,1618,1618
1526739627,1619,1619
1526741517,1621,1621
1526743453,1773,1773
1526745387,1772,1772
1526747290,1774,1774
1526749298,1183,1183
1526751146,1072,1072
1526753011,1071,1071
1526754972,2187,2187
1526756843,2185,2185
1526758812,2186,2186
1526760618,2227,2227
1526762439,2227,2227
1526764464,2227,2227
1526766490,2266,2266
1526768297,2268,2268
1526770114,2268,2268
1526772133,2241,2241
1526774187,2237,2237
1526776047,2236,2236
1526778054,2233,2233
1526780121,2255,2255
1526782089,2251,2251
1526783936,2249,2249
1526786191,2248,2248
1526788123,2314,2314
1526790020,2310,2310
1526791941,2334,2334
1526793865,2326,2326
1526795785,2352,2352
1526797704,2475,2475
1526800587,2956,2956
1526802539,2956,2956
1526804436,3001,3001
1526806354,2999,2999
1526808286,2999,2999
1526810186,2994,2994
1526812105,3069,3069
1526814091,3061,3061
1526816224,3099,3099
1526818108,3911,3911
1526820027,4383,4383
1526821982,4384,4384
1526823859,4443,4443
1526825798,4442,4442
1526827698,4442,4442
1526829643,4446,4446
1526831569,4445,4445
1526833482,4447,4447
1526835400,4446,4446
1526837323,4442,4442
1526839298,4278,4278
1526841161,3567,3567
1526843088,3570,3570
1526844978,3573,3573
1526846931,3540,3540
1526848841,3537,3537
1526850772,3537,3537
1526852685,3518,3518
1526854603,3522,3522
1526857491,3526,3526
1526859385,3531,3531
1526861453,3531,3531
1526863458,3532,3532
1526865386,3532,3532
1526867291,3530,3530
1526869159,3531,3531
1526871132,3532,3532
1526873022,3534,3534
1526874970,3386,3386
1526876821,3434,3434
1526878907,3432,3432
1526880998,3435,3435
1526882933,3425,3425
1526884836,3482,3482
1526886790,3455,3455
1526888680,3458,3458
1526890589,3410,3410
1526892566,3420,3420
1526894427,3788,3788
1526896377,3787,3787
