DateTime,AddedIPs,RemovedIPs
1514776770,421,450
1514798695,264,386
1514820768,339,381
1514843918,279,406
1514865894,358,454
1514887974,280,286
1514909946,402,360
1514931868,493,302
1514953715,488,353
1514975816,446,249
1514997861,299,355
1515020116,357,462
1515042056,456,471
1515064115,497,388
1515086501,458,292
1515109020,492,391
1515131063,413,425
1515153216,362,495
1515175313,397,441
1515197157,386,510
1515219511,169,437
1515241707,381,404
1515263570,370,441
1515285720,402,434
1515308147,298,166
1515330063,409,365
1515352146,395,338
1515374206,350,419
1515396493,414,271
1515418754,551,532
1515440671,178,399
1515463105,277,368
1515485065,254,473
1515507195,481,656
1515529076,256,184
1515551078,379,317
1515573178,263,272
1515595240,343,356
1515617291,202,252
1515639187,269,385
1515661289,219,286
1515683314,275,531
1515705447,181,208
1515727726,280,272
1515749818,228,213
1515771886,502,278
1515793959,222,173
1515816147,235,268
1515838395,245,222
1515860460,293,255
1515882824,179,245
1515904973,455,244
1515927168,474,209
1515949333,460,602
1515971656,540,155
1515994028,347,394
1516015993,824,389
1516038031,520,349
1516059902,273,474
1516081977,111,331
1516103827,212,560
1516125687,263,625
1516147716,350,361
1516169613,285,141
1516191890,221,227
1516214115,227,262
1516236339,274,347
1516258310,225,286
1516280180,287,212
1516302290,234,230
1516324573,241,287
1516346693,227,222
1516369015,275,315
1516391030,255,239
1516412930,266,250
1516434986,193,208
1516456914,179,285
1516479194,195,242
1516501251,214,303
1516523113,191,188
1516545151,240,215
1516567016,180,183
1516589057,170,208
1516610933,143,205
1516632991,277,234
1516654882,198,182
1516677361,227,163
1516699249,179,137
1516721558,271,445
1516743935,234,191
1516765983,240,199
1516788041,231,169
1516809914,387,302
1516832259,219,227
1516854252,277,223
1516876125,193,223
1516898178,363,253
1516920269,335,211
1516942152,290,267
1516964206,197,177
1516986108,297,708
1517008050,260,329
1517029952,271,316
1517052036,525,194
1517073887,251,305
1517095951,261,274
1517118046,236,253
1517140114,280,239
1517162199,423,258
1517184179,314,242
1517206167,293,221
1517228205,269,282
1517250050,240,386
1517272103,343,338
1517293983,308,280
1517316034,307,575
1517338142,470,237
1517360202,577,303
1517382084,459,239
1517404354,461,271
1517426209,414,339
1517448268,490,499
1517470368,293,430
1517492808,264,480
1517515014,209,481
1517537075,95,616
1517559178,65,397
1517581245,657,314
1517603308,445,260
1517625410,561,102
1517647459,355,59
1517669320,248,526
1517691184,112,392
1517713694,123,569
1517735814,58,465
1517758131,308,353
1517780204,150,143
1517802276,108,170
1517824388,63,78
1517846493,87,322
1517868512,91,181
1517890374,97,114
1517912442,279,71
1517934532,232,96
1517956917,197,86
1517978917,262,86
1518000983,242,228
1518022852,208,218
1518044716,301,174
1518066776,256,242
1518088839,361,219
1518110681,279,196
1518132929,525,265
1518155114,474,222
1518177153,250,299
1518199088,328,227
1518221102,277,478
1518243141,381,473
1518265490,231,286
1518287855,225,339
1518309904,453,288
1518331983,363,385
1518354089,439,220
1518376117,256,235
1518398210,112,449
1518420271,155,300
1518442113,277,475
1518464194,190,307
1518486752,343,116
1518508891,73,164
1518531173,95,310
1518553377,90,203
1518575373,77,541
1518597396,92,106
1518619487,172,113
1518641545,196,92
1518663686,298,77
1518685729,133,74
1518707830,71,174
1518729858,349,167
1518751758,281,251
1518774048,70,112
1518796439,180,73
1518818770,141,350
1518840787,380,289
1518862825,79,65
1518884672,78,113
1518906759,82,179
1518929006,70,416
1518951151,96,95
1518973007,85,103
1518995842,296,79
1519017877,259,77
1519039970,243,61
1519061827,494,72
1519083885,522,198
1519105790,453,182
1519127784,314,178
1519149746,178,418
1519171731,188,481
1519193676,188,508
1519216212,205,390
1519238197,189,217
1519260249,145,225
1519282353,202,227
1519304208,247,228
1519326112,471,180
1519349043,367,124
1519371144,325,147
1519393057,241,219
1519415068,170,429
1519437259,164,377
1519459288,139,342
1519481332,257,301
1519503628,234,191
1519525490,149,176
1519547554,77,151
1519569631,93,292
1519592120,75,258
1519614090,86,170
1519636111,88,95
1519658112,74,101
1519680058,74,89
1519702117,86,98
1519724175,86,86
1520077719,206,373
1520099800,67,0
1520121686,91,0
1520143796,64,0
1520165779,57,170
1520187891,34,59
1520209944,109,88
1520231856,50,65
1520253888,83,55
1520276193,84,30
1520298092,54,98
1520320120,297,47
1520342194,305,61
1520364262,264,55
1520386368,148,46
1520408496,188,230
1520430494,251,10540
1520452620,162,259
1520474535,208,135
1520496771,203,198
1520518850,182,249
1520540916,208,158
1520562800,212,215
1520584835,198,207
1520606690,205,191
1520628771,214,216
1520651087,335,203
1520673172,332,171
1520695296,265,184
1520717574,238,200
1520739416,343,299
1520761459,215,319
1520783562,207,267
1520805687,233,216
1520828075,195,364
1520850300,281,224
1520872768,308,204
1520894931,241,237
1520916989,268,202
1520938918,138,264
1520960892,114,322
1520982994,188,263
1521005078,178,314
1521027154,182,146
1521049239,201,111
1521071099,72,219
1521093136,142,176
1521115022,229,204
1521136881,283,205
1521158921,155,78
1521181078,29,145
1521203059,51,230
1521225156,38,327
1521247240,67,212
1521269326,72,40
1521291387,76,49
1521313479,73,43
1521335327,84,64
1521357407,65,66
1521379487,41,73
1521401915,57,76
1521424125,79,77
1521446476,48,77
1521468762,79,37
1521490729,65,53
1521512660,49,85
1521534756,30,48
1521557064,67,83
1521578909,84,74
1521600997,88,52
1521622885,55,34
1521644906,46,67
1521667086,180,76
1521689077,208,74
1521711368,201,42
1521733258,192,38
1521755298,171,140
1521777276,220,166
1521799853,119,187
1521822027,162,188
1521844103,230,159
1521865951,217,223
1521888031,193,121
1521910119,179,147
1521932006,141,222
1521954027,92,224
1521975867,201,181
1521997861,146,203
1522019799,230,167
1522042005,169,83
1522063957,168,209
1522086033,118,149
1522108119,196,202
1522130188,192,185
1522152133,163,168
1522174348,122,116
1522196213,130,185
1522218331,165,205
1522240490,183,175
1522262440,147,122
1522284288,192,120
1522306351,134,169
1522328198,163,202
1522350053,149,137
1522372139,143,201
1522394208,191,133
1522416292,183,147
1522438178,84,166
1522460213,168,138
1522482284,166,187
1522504370,178,192
1522526520,165,73
1522548533,154,167
1522570458,178,160
1522592444,164,172
1522614536,166,159
1522636859,27,161
1522659133,129,181
1522680991,168,182
1522703024,141,164
1522724936,240,27
1522747019,156,125
1522768928,126,158
1522790917,178,134
1522813010,229,221
1522835089,197,169
1522857312,161,113
1522879343,182,169
1522901581,128,226
1522923464,155,198
1522945461,134,173
1522989209,196,337
1523011565,181,168
1523033454,218,136
1523055765,195,0
1523077721,183,192
1523100017,173,176
1523121875,221,171
1523143988,272,181
1523166032,128,173
1523187881,82,178
1523210024,108,240
1523232058,159,297
1523254107,123,149
1523275979,125,96
1523298053,17,117
1524071369,3917,149
1524093956,64,0
1524115975,38,0
1524138043,70,0
1524159894,62,3838
1524181964,153,175
1524204044,128,102
1524226125,206,151
1524247999,226,154
1524270050,228,147
1524291895,173,113
1524313967,164,191
1524336049,204,196
1524357913,147,233
1524379991,169,177
1524402053,203,167
1524424156,223,214
1524446071,166,143
1524468298,133,167
1524490358,151,210
1524512681,150,233
1524534774,128,167
1524556615,144,160
1524578895,125,172
1524600777,191,148
1524622844,137,123
1524644911,161,142
1524667015,309,135
1524689008,339,153
1524711164,333,113
1524733028,255,130
1524754951,191,260
1524776946,167,303
1524799006,172,342
1524820858,176,286
1524842939,216,203
1524865227,141,180
1524887080,175,197
1524908924,110,182
1524931009,223,228
1524953092,388,153
1524975230,230,139
1524997231,189,96
1525019391,269,192
1525041638,295,326
1525063958,201,231
1525086048,271,183
1525108118,251,262
1525130227,417,278
1525152279,343,196
1525174358,328,237
1525196435,65,267
1525218341,98,430
1525240370,113,380
1525262475,306,414
1525284471,353,70
1525306403,312,99
1525328445,380,113
1525350408,297,260
1525372371,321,291
1525394215,333,257
1525416268,288,337
1525438372,199,299
1525460473,198,323
1525482522,258,345
1525504391,316,326
1525526439,230,220
1525548311,173,208
1525570371,192,286
1525592231,224,338
1525614290,300,221
1525636382,239,191
1525658457,229,185
1525680575,178,238
1525702627,189,316
1525724942,209,232
1525747022,160,262
1525769157,105,199
1525791180,193,203
1525813261,193,214
1525835104,234,163
1525857173,176,98
1525879157,213,194
1525901060,188,193
1525923167,178,234
1525945251,189,174
1525967097,188,208
1525989189,207,202
1526011264,171,185
1526033108,225,199
1526054978,174,185
1526077141,233,208
1526099080,271,166
1526121315,163,222
1526143253,194,176
1526165363,171,222
1526187435,179,265
1526209705,171,189
1526231612,192,197
1526253652,174,177
1526275846,165,194
1526297826,221,178
1526320123,283,190
1526342207,302,153
1526364289,252,146
1526386253,260,194
1526408292,211,257
1526430530,238,290
1526452613,196,241
1526474880,223,266
1526497020,222,222
1526518920,112,251
1526541185,148,208
1526563577,200,233
1526585590,245,245
1526607654,250,108
1526629722,190,157
1526651875,239,190
1526674145,255,232
1526696033,240,224
1526718141,204,183
1526740379,318,235
1526762444,245,241
1526784751,220,248
1526807076,140,194
1526829153,328,334
1526851227,284,250
1526873336,234,205
1526895395,322,131
